height,timestamp,difficulty,delta_t
208455,1353231287,3368767.140532939,376.0
208456,1353231958,3368767.140532939,671.0
208457,1353232774,3368767.140532939,816.0
208458,1353233144,3368767.1405329388,370.0
208459,1353233560,3368767.1405329388,416.0
208460,1353233616,3368767.140532939,56.0
208461,1353233869,3368767.1405329388,253.0
208462,1353233776,3368767.1405329388,0.0
208463,1353233862,3368767.140532939,86.0
208464,1353234452,3368767.140532939,590.0
208465,1353234134,3368767.1405329388,0.0
208466,1353235009,3368767.140532939,875.0
208467,1353235885,3368767.1405329388,876.0
208468,1353235879,3368767.1405329388,0.0
208469,1353236074,3368767.140532939,195.0
208470,1353236558,3368767.140532939,484.0
208471,1353237160,3368767.1405329388,602.0
208472,1353237358,3368767.140532939,198.0
208473,1353237848,3368767.1405329388,490.0
208474,1353238606,3368767.1405329388,758.0
208475,1353238672,3368767.140532939,66.0
208476,1353239411,3368767.140532939,739.0
208477,1353239486,3368767.140532939,75.0
208478,1353239524,3368767.1405329388,38.0
208479,1353239825,3368767.1405329388,301.0
208480,1353240544,3368767.140532939,719.0
208481,1353241262,3368767.140532939,718.0
208482,1353241519,3368767.1405329388,257.0
208483,1353242639,3368767.1405329388,1120.0
208484,1353242848,3368767.140532939,209.0
208485,1353242988,3368767.1405329388,140.0
208486,1353243219,3368767.140532939,231.0
208487,1353243403,3368767.1405329388,184.0
208488,1353244238,3368767.140532939,835.0
208489,1353244286,3368767.140532939,48.0
208490,1353244538,3368767.1405329388,252.0
208491,1353245004,3368767.1405329388,466.0
208492,1353245576,3368767.1405329388,572.0
208493,1353246896,3368767.140532939,1320.0
208494,1353247774,3368767.1405329388,878.0
208495,1353248809,3368767.140532939,1035.0
208496,1353249741,3368767.1405329388,932.0
208497,1353250031,3368767.140532939,290.0
208498,1353250089,3368767.1405329388,58.0
208499,1353250145,3368767.140532939,56.0
208500,1353251101,3368767.140532939,956.0
208501,1353251952,3368767.140532939,851.0
208502,1353251968,3368767.1405329388,16.0
208503,1353252195,3368767.1405329388,227.0
208504,1353252354,3368767.1405329388,159.0
208505,1353252710,3368767.1405329388,356.0
208506,1353254871,3368767.140532939,2161.0
208507,1353255475,3368767.1405329388,604.0
208508,1353255613,3368767.140532939,138.0
208509,1353259640,3368767.140532939,4027.0
208510,1353263246,3368767.1405329388,3606.0
208511,1353265124,3368767.1405329388,1878.0
208512,1353267385,3368767.1405329388,2261.0
208513,1353268840,3368767.140532939,1455.0
208514,1353270005,3368767.1405329388,1165.0
208515,1353271025,3368767.140532939,1020.0
208516,1353271049,3368767.140532939,24.0
208517,1353271892,3368767.140532939,843.0
208518,1353272952,3368767.1405329388,1060.0
208519,1353273618,3368767.1405329388,666.0
208520,1353273812,3368767.1405329388,194.0
208521,1353274147,3368767.1405329388,335.0
208522,1353275550,3368767.140532939,1403.0
208523,1353276011,3368767.1405329388,461.0
208524,1353276614,3368767.1405329388,603.0
208525,1353276974,3368767.1405329388,360.0
208526,1353277237,3368767.140532939,263.0
208527,1353279461,3368767.140532939,2224.0
208528,1353279895,3368767.1405329388,434.0
208529,1353280198,3368767.140532939,303.0
208530,1353280878,3368767.1405329388,680.0
208531,1353282215,3368767.1405329388,1337.0
208532,1353282710,3368767.140532939,495.0
208533,1353285903,3368767.1405329388,3193.0
208534,1353286662,3368767.1405329388,759.0
208535,1353287742,3368767.1405329388,1080.0
208536,1353288255,3368767.140532939,513.0
208537,1353288386,3368767.140532939,131.0
208538,1353290038,3368767.1405329388,1652.0
208539,1353290624,3368767.140532939,586.0
208540,1353291701,3368767.1405329388,1077.0
208541,1353292204,3368767.1405329388,503.0
208542,1353292190,3368767.1405329388,0.0
208543,1353293837,3368767.1405329388,1647.0
208544,1353293852,3368767.140532939,15.0
208545,1353294356,3368767.1405329388,504.0
208546,1353294412,3368767.1405329388,56.0
208547,1353294740,3368767.1405329388,328.0
208548,1353294982,3368767.140532939,242.0
208549,1353295000,3368767.1405329388,18.0
208550,1353295060,3368767.140532939,60.0
208551,1353295904,3368767.1405329388,844.0
208552,1353296475,3368767.1405329388,571.0
208553,1353296587,3368767.140532939,112.0
208554,1353296878,3368767.1405329388,291.0
208555,1353297304,3368767.140532939,426.0
208556,1353297960,3368767.140532939,656.0
208557,1353298156,3368767.140532939,196.0
208558,1353298676,3368767.1405329388,520.0
208559,1353299301,3368767.140532939,625.0
208560,1353300885,3368767.1405329388,1584.0
208561,1353301141,3368767.140532939,256.0
208562,1353301120,3368767.1405329388,0.0
208563,1353301638,3368767.1405329388,518.0
208564,1353302572,3368767.1405329388,934.0
208565,1353302953,3368767.1405329388,381.0
208566,1353303032,3368767.1405329388,79.0
208567,1353303565,3368767.1405329388,533.0
208568,1353304182,3368767.140532939,617.0
208569,1353304791,3368767.140532939,609.0
208570,1353304907,3368767.1405329388,116.0
208571,1353305213,3368767.140532939,306.0
208572,1353305748,3368767.1405329388,535.0
208573,1353306136,3368767.140532939,388.0
208574,1353306325,3368767.140532939,189.0
208575,1353306570,3368767.140532939,245.0
208576,1353306671,3368767.140532939,101.0
208577,1353307344,3368767.1405329388,673.0
208578,1353307644,3368767.140532939,300.0
208579,1353310411,3368767.1405329388,2767.0
208580,1353309886,3368767.1405329388,0.0
208581,1353313174,3368767.140532939,3288.0
208582,1353314015,3368767.1405329388,841.0
208583,1353314042,3368767.1405329388,27.0
208584,1353315305,3368767.140532939,1263.0
208585,1353316010,3368767.1405329388,705.0
208586,1353316565,3368767.140532939,555.0
208587,1353316593,3368767.1405329388,28.0
208588,1353316857,3368767.140532939,264.0
208589,1353317599,3368767.140532939,742.0
208590,1353319620,3368767.1405329388,2021.0
208591,1353319624,3368767.1405329388,4.0
208592,1353319747,3368767.1405329388,123.0
208593,1353319982,3368767.1405329388,235.0
208594,1353320250,3368767.1405329388,268.0
208595,1353320595,3368767.140532939,345.0
208596,1353321205,3368767.140532939,610.0
208597,1353321648,3368767.140532939,443.0
208598,1353322385,3368767.1405329388,737.0
208599,1353324577,3368767.1405329388,2192.0
208600,1353325682,3368767.1405329388,1105.0
208601,1353325998,3368767.1405329388,316.0
208602,1353326074,3368767.140532939,76.0
208603,1353326897,3368767.1405329388,823.0
208604,1353329132,3368767.140532939,2235.0
208605,1353329508,3368767.140532939,376.0
208606,1353329875,3368767.1405329388,367.0
208607,1353330545,3368767.1405329388,670.0
208608,1353331349,3368767.1405329388,804.0
208609,1353331267,3368767.1405329388,0.0
208610,1353332827,3368767.1405329388,1560.0
208611,1353333088,3368767.1405329388,261.0
208612,1353333390,3368767.1405329388,302.0
208613,1353333567,3368767.140532939,177.0
208614,1353333780,3368767.140532939,213.0
208615,1353334435,3368767.140532939,655.0
208616,1353335970,3368767.140532939,1535.0
208617,1353336882,3368767.140532939,912.0
208618,1353337815,3368767.140532939,933.0
208619,1353338880,3368767.1405329388,1065.0
208620,1353339242,3368767.140532939,362.0
208621,1353340843,3368767.140532939,1601.0
208622,1353342432,3368767.1405329388,1589.0
208623,1353342773,3368767.1405329388,341.0
208624,1353343939,3368767.1405329388,1166.0
208625,1353344718,3368767.140532939,779.0
208626,1353346294,3368767.1405329388,1576.0
208627,1353346804,3368767.140532939,510.0
208628,1353346684,3368767.140532939,0.0
208629,1353347485,3368767.1405329388,801.0
208630,1353347827,3368767.1405329388,342.0
208631,1353348406,3368767.1405329388,579.0
208632,1353348800,3368767.140532939,394.0
208633,1353349210,3368767.1405329388,410.0
208634,1353349355,3368767.1405329388,145.0
208635,1353349760,3368767.140532939,405.0
208636,1353349784,3368767.1405329388,24.0
208637,1353350780,3368767.1405329388,996.0
208638,1353353282,3368767.1405329388,2502.0
208639,1353355056,3368767.140532939,1774.0
208640,1353354705,3368767.1405329388,0.0
208641,1353354775,3368767.140532939,70.0
208642,1353355855,3368767.1405329388,1080.0
208643,1353356354,3368767.140532939,499.0
208644,1353356717,3368767.1405329388,363.0
208645,1353357561,3368767.140532939,844.0
208646,1353357935,3368767.1405329388,374.0
208647,1353358653,3368767.140532939,718.0
208648,1353358423,3368767.1405329388,0.0
208649,1353359686,3368767.140532939,1263.0
208650,1353359142,3368767.140532939,0.0
208651,1353359986,3368767.1405329388,844.0
208652,1353360329,3368767.140532939,343.0
208653,1353360747,3368767.140532939,418.0
